hex_id,wind_peak_month,wind_peak_share,wind_effective_months,wind_profile_metric
4059,2,0.22634928258921885,7.122200395549022,frequency
4060,2,0.21204391505691114,6.6581996934544705,frequency
4061,2,0.26512696085427717,5.460134723592497,frequency
4062,2,0.3353032120425152,5.085514212373274,frequency
4063,2,0.2129048229919204,6.032609426385249,frequency
4064,1,0.2357608864264611,6.002559707858808,frequency
4065,1,0.2357608864264611,6.002559707858808,frequency
4066,1,0.24793460378546223,5.593880589961806,frequency
4067,1,0.29766363964946463,4.883745156530291,frequency
4068,1,0.25878012740848017,5.137311411761852,frequency
4069,1,0.29766363964946463,4.883745156530289,frequency
4070,1,0.28389253819646143,5.223249160434607,frequency
4071,1,0.39690520501891097,3.739319586394728,frequency
4072,1,0.33147214935152775,4.673959827076032,frequency
4074,11,0.2257685705286914,5.615653313844794,frequency
4075,12,0.3921023018419917,4.174939346885805,frequency
4076,1,0.1837859701355617,7.094062229276706,frequency
4077,9,0.21425333649162143,6.53770641081585,frequency
4078,9,0.23868660622075863,6.356376657102388,frequency
4079,9,0.20267891694858126,7.926576500461732,frequency
4080,11,0.23272592446775675,6.266147413220152,frequency
4081,11,0.2334155984185935,5.816786953846371,frequency
4082,12,0.27006514540041165,5.12062641959027,frequency
4083,12,0.26864947982323684,5.315023090104355,frequency
4084,12,0.28533720197983675,4.622032109659174,frequency
4085,1,0.3512309796924875,4.6017736103148446,frequency
4127,11,0.2664387594548344,4.267815746352451,frequency
4129,1,0.26044351066099836,5.933916392267039,frequency
4130,10,0.32603665733829756,5.015442237746004,frequency
4131,10,0.20929843527124187,6.60599025631113,frequency
4133,4,0.2249158435729425,7.3554429092811064,frequency
4134,11,0.39575124207640916,3.7401036327926263,frequency
4135,11,0.4078689875373365,3.7706848253232788,frequency
4136,1,0.34505555205191385,4.605764668287405,frequency
4137,1,0.3063020976105077,4.918276112153911,frequency
4138,1,0.30340470842891926,4.467621456442477,frequency
4139,2,0.2413179121153836,5.03353994161156,frequency
4140,2,0.2751749470351252,4.889418735756154,frequency
4141,2,0.24082535720730838,5.341337657123861,frequency
4142,1,0.28217832346915545,5.50830018306681,frequency
4143,1,0.301031163659761,5.679988080076867,frequency
4144,2,0.24494528241542785,6.173214192135625,frequency
4145,2,0.2636347262526701,6.680555348991221,frequency
4146,2,0.21185786959667877,7.0895009513117975,frequency
4147,1,0.2357608864264611,6.3579326412376105,frequency
4148,2,0.23070132226487242,6.298611491608365,frequency
4149,2,0.28891949290341923,5.631293142936333,frequency
4150,2,0.3021768874076992,5.57068662006032,frequency
4151,1,0.2707281866483758,5.620625392518679,frequency
4152,1,0.2668474335854556,5.9273655368937845,frequency
4153,1,0.23982644760866675,5.8993972656939455,frequency
4155,1,0.24715584634872295,5.2238112710260785,frequency
4156,11,0.2667474554172275,4.812505801283215,frequency
4157,1,0.29144413904679195,4.226034958547342,frequency
4158,1,0.2360196967190778,5.314639298343557,frequency
4159,1,0.26100147451768924,5.2624831043587355,frequency
4160,1,0.35029840970806625,4.357291495727136,frequency
4163,12,0.3246144409917466,5.039960492533583,frequency
4164,9,0.14511406415907846,8.166176457786268,frequency
4165,11,0.21097156068018189,6.394205870295505,frequency
4166,2,0.18739627613914658,6.686631957484559,frequency
4167,9,0.2399897831400526,6.518193312135459,frequency
4168,9,0.31752674902753036,5.349982784843709,frequency
4169,11,0.21622667843362178,6.949719208458848,frequency
4170,12,0.25282425033855155,6.45568325123568,frequency
4171,12,0.2777230306008376,4.705070618346658,frequency
4172,11,0.23424402583474804,5.428879571538883,frequency
4173,11,0.253049932786534,5.56923528873467,frequency
4174,12,0.21022529869000794,6.1031170249728985,frequency
4175,12,0.2548782779780594,5.944404419830172,frequency
4214,11,0.41950626623920223,3.7595736431064677,frequency
4215,11,0.3533482774380291,3.9924851183763717,frequency
4216,11,0.2176209139113325,5.483631461048682,frequency
4217,2,0.19787835849745075,6.657850098913076,frequency
4218,10,0.2710122537562371,5.8500198531521415,frequency
4220,2,0.19816160155413565,7.049635786639564,frequency
4221,11,0.41605897134020986,4.413377874610505,frequency
4222,10,0.30413116862240797,4.140623761250189,frequency
4223,1,0.27655827436839714,5.633704585026371,frequency
4224,1,0.3557001241935267,4.642933793325725,frequency
4225,1,0.3198150844737518,4.347746536459615,frequency
4226,1,0.3163864113561725,3.98801697338565,frequency
4227,1,0.2825578786285071,4.289111456124169,frequency
4228,2,0.23518492429829868,5.938062150024907,frequency
4229,2,0.22671172142737314,6.044372371790964,frequency
4230,2,0.22671172142737314,6.044372371790964,frequency
4231,1,0.22848516557626491,6.122016023081023,frequency
4232,1,0.22895905663154434,6.509161761647824,frequency
4233,2,0.254174544730819,6.206841509110341,frequency
4234,2,0.28350893083101353,6.08121356316516,frequency
4235,2,0.3170721412983299,5.117435424132418,frequency
4236,1,0.2695678962706405,5.440452393451616,frequency
4237,2,0.31670945546730517,5.256133517300135,frequency
4238,1,0.25822421419574065,5.523039156846165,frequency
4239,11,0.20969266773088666,6.801652944504133,frequency
4240,11,0.20969266773088666,6.801652944504133,frequency
4242,1,0.24929272530927882,5.177784437544562,frequency
4244,1,0.22058348202711037,5.983803336314955,frequency
4245,12,0.24352281182014246,5.381459715720295,frequency
4247,1,0.3128388742769039,4.47283417954981,frequency
4250,1,0.3317284861372861,5.593719079282603,frequency
4251,11,0.23071453296932842,6.525904907425708,frequency
4252,9,0.15249471052366287,8.334861137757487,frequency
4253,11,0.2131887914377835,7.645026343489248,frequency
4254,9,0.22026551246597523,7.4280494142377025,frequency
4255,9,0.26411638299152956,7.386368739790425,frequency
4256,9,0.15621557287221707,8.086516822397446,frequency
4257,11,0.23901074635654346,6.460530173506079,frequency
4258,12,0.24147151568730604,6.467640204977735,frequency
4259,12,0.3245302414535023,4.512589982734615,frequency
4260,11,0.22541140079663133,5.253666689987091,frequency
4261,11,0.27774799906025976,5.277415387277502,frequency
4262,11,0.2306930282282105,6.400980946114215,frequency
4263,12,0.21113163311020422,6.924484672013233,frequency
4264,12,0.24235822185656336,6.750995761986008,frequency
4301,11,0.47219009253350347,3.141934979082083,frequency
4302,11,0.2901612185484433,4.473412735460333,frequency
4303,1,0.2501973021833723,5.880646829262933,frequency
4304,11,0.2970140538357181,5.04656074289376,frequency
4305,11,0.2825409332830296,5.578926210927876,frequency
4306,2,0.1866607228334545,7.354064665244362,frequency
4308,2,0.19816160155413565,8.940274122927349,frequency
4309,11,0.4171358521313377,3.834358005822624,frequency
4310,11,0.34094431242897,3.9450513113040073,frequency
4311,11,0.22608814318358728,6.2484169131252925,frequency
4312,1,0.26299633160974906,5.593314359961257,frequency
4313,1,0.3304096855204468,4.561095516307414,frequency
4314,1,0.3163864113561725,4.467570283533896,frequency
4315,2,0.2837690556601209,5.497203478677056,frequency
4316,1,0.24733214242291035,5.385646298267802,frequency
4317,1,0.20633687098269252,6.524484689033923,frequency
4318,2,0.22139415388375894,6.344923571803939,frequency
4319,3,0.18652029476996823,6.909047310340788,frequency
4320,3,0.20250306866339934,6.587572754935944,frequency
4321,2,0.254174544730819,6.217786527851169,frequency
4322,2,0.2539517777966686,6.724106488928761,frequency
4323,2,0.26487332911615563,6.281995788963644,frequency
4324,2,0.29390971027420526,5.109513279458605,frequency
4325,1,0.2695678962706405,5.440452393451616,frequency
4326,1,0.3315031401602046,4.634975786479613,frequency
4328,1,0.21607392841385095,5.961826376352145,frequency
4330,1,0.2776790254570982,5.751351633534141,frequency
4331,1,0.22542591816983762,6.369095323693318,frequency
4335,1,0.41922622680543115,3.7483033462604824,frequency
4336,1,0.4259698963733662,4.155995155201107,frequency
4337,1,0.4717647463029354,3.6696549335307656,frequency
4338,1,0.2765740860173819,6.488792204479216,frequency
4339,12,0.2054813933806341,7.734541516004812,frequency
4340,11,0.19349083760820251,8.645196006306868,frequency
4341,11,0.18436968415506313,8.346448298557066,frequency
4342,11,0.18436968415506313,8.346448298557066,frequency
4343,2,0.16686210782472358,7.9347796360551675,frequency
4344,2,0.18618097210346884,8.124781796571773,frequency
4345,12,0.25775538956378424,5.826664640168589,frequency
4346,11,0.2696467985670654,4.767691740333393,frequency
4347,12,0.29201469384169926,5.073776282753944,frequency
4348,1,0.23846738826584746,4.791337295194479,frequency
4349,12,0.2628633890151022,5.502001435557446,frequency
4350,11,0.2638021126699538,5.582822781416265,frequency
4351,11,0.21199973885225565,6.726709760360418,frequency
4352,12,0.2234366748917458,6.267368859980814,frequency
4353,11,0.2118047076061841,6.136527074806103,frequency
4354,12,0.25385653782905954,6.132889174446,frequency
4389,11,0.36634152615226323,4.436025852515117,frequency
4390,11,0.39120252127567295,4.0961846160194275,frequency
4391,11,0.37838303941606527,3.9728623547955455,frequency
4392,11,0.2832523143786663,5.384117170023643,frequency
4393,2,0.225260740497722,6.0427963180168875,frequency
4395,11,0.23730510499757007,7.288479413964435,frequency
4396,11,0.23302185931427236,6.268670023638786,frequency
4397,11,0.4205862717727742,3.1619845919311764,frequency
4398,11,0.2841398312381609,4.498062983325072,frequency
4399,1,0.4353963526260042,3.9059137234724277,frequency
4400,1,0.3301671592192474,5.151145468207314,frequency
4401,1,0.3430450518232173,4.565420289654471,frequency
4402,1,0.3141821995950416,4.999988761212255,frequency
4403,1,0.2375402524959916,5.917779737100574,frequency
4404,1,0.23525640531415262,5.829996294743387,frequency
4405,1,0.23525640531415262,5.829996294743387,frequency
4406,1,0.1912609408201258,6.789853689938686,frequency
4407,3,0.1944487893700393,6.897041509885061,frequency
4408,10,0.21084848221275115,6.705184755745209,frequency
4410,2,0.25418491549560684,6.324237125312324,frequency
4411,2,0.2524175936900938,5.6444136716507,frequency
4412,1,0.29619669038264573,4.935550249260516,frequency
4413,1,0.2701198149150673,5.214873121211708,frequency
4414,1,0.29686317015764596,4.600998624185711,frequency
4415,1,0.36017651305007115,4.156334292734748,frequency
4416,12,0.24205760824624317,5.8600210085028275,frequency
4417,1,0.2582242141957407,5.013987663002078,frequency
4418,1,0.3460358644307321,4.53500149501602,frequency
4419,1,0.290305431141556,5.899017813792473,frequency
4421,1,0.3786213857728845,4.308684595569846,frequency
4422,1,0.33309541303663276,4.413202756527867,frequency
4423,1,0.3194837358676721,4.518704096526348,frequency
4424,1,0.386137581221036,4.416414970157146,frequency
4425,1,0.23769988842321993,6.244618180858924,frequency
4426,11,0.2036063760548067,7.147821797597431,frequency
4427,11,0.21320026919225907,8.733883487301192,frequency
4428,11,0.20264476632072942,8.65947147197664,frequency
4429,11,0.1930757444136644,7.755638338114096,frequency
4430,2,0.16687104700442884,7.951455473008005,frequency
4431,2,0.1976084595174213,6.970567524000651,frequency
4432,11,0.25234043578304255,6.657397676952939,frequency
4433,4,0.2393357680642415,6.177229405743247,frequency
4434,4,0.22517802669654985,5.823888569075709,frequency
4435,4,0.21803297621189863,5.826945720464139,frequency
4436,11,0.25464507157122096,5.583553554195212,frequency
4437,11,0.2748550174366019,4.993569943915736,frequency
4438,12,0.21232068711629573,6.595515008354825,frequency
4439,11,0.19778429796076058,6.220179944356281,frequency
4440,12,0.27871089206204636,5.360068695903136,frequency
4441,1,0.23967191819101855,5.461206106378014,frequency
4442,12,0.25435708207889557,5.793738092380012,frequency
4443,1,0.2163231472720679,6.262536696934717,frequency
4446,1,0.2489886356860173,4.93755327956093,frequency
4475,11,0.25412984476103717,5.79747979221872,frequency
4476,11,0.46860974682874496,3.5428622859257075,frequency
4477,11,0.4188122817995087,3.8196207649161575,frequency
4478,10,0.22984755991416125,5.704739419991481,frequency
4479,11,0.2654131198694316,4.924077364197644,frequency
4480,11,0.1692880278976994,8.482283701722245,frequency
4484,11,0.3372556579019524,5.2157578222725975,frequency
4485,11,0.4620338824847156,3.0095352497272985,frequency
4486,11,0.28157328640213997,5.2148245792307995,frequency
4487,11,0.28157328640213997,5.2148245792307995,frequency
4488,1,0.30492893495397094,5.195192507877111,frequency
4489,1,0.3959247226505772,4.0827671374254235,frequency
4490,1,0.24803491174363318,5.504283925824863,frequency
4491,1,0.2278976263237294,5.977384458436561,frequency
4492,1,0.2128582460938426,6.135671998777942,frequency
4493,1,0.1912609408201258,6.651468704488072,frequency
4494,2,0.18477284268916755,7.206164873177463,frequency
4495,1,0.23576088642646106,6.357932641237611,frequency
4496,1,0.22888155243825853,6.231790046789928,frequency
4497,2,0.25268173853583487,5.946014896531328,frequency
4498,1,0.21628162984231217,5.687931986371491,frequency
4499,2,0.33272824262509065,4.570521350327171,frequency
4500,2,0.27864707256933285,5.1403959734722156,frequency
4501,1,0.3148248195417071,4.807632267356784,frequency
4502,1,0.3148248195417071,4.807632267356784,frequency
4503,2,0.2762609910330368,4.9731636398662316,frequency
4506,1,0.33086007712889387,4.978353433973573,frequency
4507,1,0.302271177270701,5.066704325708328,frequency
4508,1,0.34621445898672215,4.715919622000932,frequency
4509,1,0.3493304884254731,4.587734694770299,frequency
4510,1,0.3584500823564436,4.57860688924256,frequency
4511,1,0.4268887637345884,4.062364835760359,frequency
4512,1,0.384033946596845,4.5342576701097626,frequency
4513,1,0.3466143552125408,4.0698674952955445,frequency
4514,11,0.21376757450298975,7.0653493829414895,frequency
4515,11,0.20338155022688767,8.664374198532812,frequency
4516,11,0.21245107776133404,7.333830043035061,frequency
4517,11,0.17874784033210075,8.73298814384649,frequency
4518,2,0.16725633988751354,7.943642290697809,frequency
4519,2,0.17687238763181293,8.89204793338761,frequency
4520,4,0.24099318403115869,6.407548117428462,frequency
4521,4,0.2549034692054441,5.372175267115316,frequency
4522,4,0.23562078540261797,5.8355151564945364,frequency
4523,4,0.23512102158027506,6.300820766943685,frequency
4524,11,0.3382206070186758,4.084385703836708,frequency
4525,11,0.27261592989300404,5.912285815402384,frequency
4526,11,0.25247885610096976,5.629834309514132,frequency
4527,11,0.2865285463799996,5.077771954043872,frequency
4528,12,0.26074895744703197,5.012984323027192,frequency
4529,12,0.24363163706242533,5.36919894892495,frequency
4530,12,0.27301161774029503,5.1699450370364515,frequency
4531,3,0.2892095410217144,4.901290115786212,frequency
4534,3,0.2291752989254269,5.679707736688799,frequency
4535,1,0.356220146609948,4.1162870193247585,frequency
4562,11,0.31674758986220425,4.7479393068994895,frequency
4563,11,0.35547835733208777,4.551686665764035,frequency
4564,10,0.302773465363152,4.628327902834852,frequency
4565,10,0.38059221113614417,3.788655737462844,frequency
4566,2,0.3239685962787751,4.723496463541859,frequency
4567,10,0.21485499669707392,6.748679240862843,frequency
4572,10,0.37902175415280537,3.6356275473186805,frequency
4573,10,0.3785559069972372,3.5633795465728717,frequency
4574,1,0.33152669012377667,4.646407112469051,frequency
4575,1,0.2776301614003865,5.005400425622976,frequency
4576,1,0.3724947126686234,4.6460914260292085,frequency
4577,1,0.34540201391991665,4.85210469957932,frequency
4578,1,0.2375402524959916,5.785862536645258,frequency
4579,1,0.25903995063107005,5.565330243529564,frequency
4580,1,0.20653508401983114,6.515373808791907,frequency
4581,12,0.22080443954349852,6.552236327572356,frequency
4582,1,0.26156183422647133,5.198919422826475,frequency
4583,1,0.22888155243825853,6.231790046789928,frequency
4584,1,0.22888155243825853,6.231790046789928,frequency
4585,1,0.22931819736559392,6.271998866191436,frequency
4586,1,0.2888839413206851,5.752320831843871,frequency
4587,1,0.32866310116120584,4.310756813951214,frequency
4588,12,0.29130592341822187,4.7874258452657354,frequency
4589,1,0.3484624782189382,4.675084588851155,frequency
4590,1,0.33157281024741464,4.777936777940364,frequency
4591,1,0.28420526592635537,5.011734150196375,frequency
4593,1,0.24686933729422367,5.597080463649776,frequency
4594,1,0.25802671170836655,5.91650436159185,frequency
4595,1,0.32980473436033875,5.191761553780512,frequency
4596,1,0.37985706582142265,4.672895087444679,frequency
4597,1,0.3489435150649951,5.035415767649991,frequency
4598,1,0.4079680077523721,4.348391799385171,frequency
4599,1,0.3308600771288939,4.653226979060406,frequency
4600,1,0.3331569598246344,4.602174877467697,frequency
4601,11,0.24218059190153826,5.451197316347256,frequency
4602,1,0.2483942898900847,6.4905556071083765,frequency
4603,1,0.19871543191206772,6.945355055475015,frequency
4604,11,0.20219983859879845,7.141725123425267,frequency
4605,11,0.20264476632072942,7.981777887264951,frequency
4606,11,0.19006071579078807,7.969182886863695,frequency
4607,4,0.16028853779654267,9.21028449528399,frequency
4608,4,0.1691191278080622,8.070892289038119,frequency
4609,4,0.1695342368105232,8.118825714476507,frequency
4610,4,0.23644614282302362,5.135708352417848,frequency
4611,11,0.20415913246200626,7.927864568158813,frequency
4612,11,0.25570383125269047,6.370526057738132,frequency
4613,11,0.33866345163053224,5.66632145372169,frequency
4614,11,0.2765674026580178,5.379311628938424,frequency
4615,1,0.21340438294701675,5.430475577422146,frequency
4616,12,0.2784361566427718,4.957705448245186,frequency
4617,3,0.2331324911955208,4.950287778123737,frequency
4618,3,0.2244128372289476,4.936612051484234,frequency
4619,12,0.2335958387265636,5.502652150805644,frequency
4620,1,0.2085480105989233,6.125846369069778,frequency
4621,9,0.22542423241077306,5.216792684441002,frequency
4622,9,0.28255706135087205,4.923174097834066,frequency
4623,12,0.3250951749526011,5.318265610338864,frequency
4649,1,0.2701737816610344,4.938763617636719,frequency
4650,10,0.35671888705840965,4.550567405272746,frequency
4651,1,0.24972929074174335,5.1555830645237295,frequency
4652,2,0.3212816332867568,5.500507462330063,frequency
4653,12,0.22036210380869756,5.784143001195032,frequency
4659,2,0.2515918786117944,5.482905693350457,frequency
4660,10,0.3581959983930773,4.418587404585226,frequency
4661,10,0.2717642253009929,6.0802190858412875,frequency
4662,11,0.1794444252053325,6.760370167895574,frequency
4663,1,0.3713700510389041,4.230223299050927,frequency
4664,1,0.4135026990908518,4.070142211649097,frequency
4665,1,0.2380105932489414,6.065204184566838,frequency
4666,1,0.2704570002289745,5.605732704969639,frequency
4667,1,0.2665765189742172,5.593615170298359,frequency
4668,2,0.24180122314952768,6.295226436062159,frequency
4669,2,0.24155932588095105,6.134259857209967,frequency
4670,1,0.2582242141957407,5.633227890617402,frequency
4671,2,0.221394153883759,6.204580206922152,frequency
4672,2,0.19032409640762707,6.520642218017378,frequency
4673,3,0.24379494795936604,5.901728207574607,frequency
4674,1,0.24826297798746402,5.4083954758526485,frequency
4675,1,0.2582242141957407,5.216903491254403,frequency
4676,1,0.31350974691864597,4.352282451420984,frequency
4677,1,0.3135824460761515,5.107587463207448,frequency
4680,2,0.2639955796088996,5.092785178041963,frequency
4681,1,0.23501068189977856,5.698334539718324,frequency
4682,1,0.36225634539351464,4.5820174735078245,frequency
4683,1,0.3155391131018235,5.259996504324134,frequency
4684,1,0.31729358448135586,5.191125333072586,frequency
4685,1,0.2997585608868637,5.0520246856016895,frequency
4686,1,0.4424352481500717,3.7918767718588726,frequency
4687,1,0.30198139862664797,5.264449471924082,frequency
4688,1,0.3035934615432975,5.370348511729592,frequency
4689,12,0.20391361036339165,6.356134065230738,frequency
4690,12,0.18445599427884904,8.013900113303123,frequency
4691,1,0.18889488101658233,8.023811156527168,frequency
4692,11,0.1853690226168247,8.07291005962732,frequency
4693,11,0.1932877852262703,8.307113540344435,frequency
4694,11,0.16980362490369497,8.518240390249096,frequency
4695,4,0.14560651444765305,8.925553965645074,frequency
4696,3,0.23059812913251468,7.069923777460694,frequency
4697,3,0.2159868467763604,7.416829501755295,frequency
4698,3,0.2431550727965325,6.456828330982193,frequency
4699,11,0.18536034583244615,8.961708978046898,frequency
4700,11,0.17767175154844497,7.956720040268472,frequency
4701,11,0.37902993611242974,4.6966675662218655,frequency
4702,2,0.23488565049793195,5.715639881569495,frequency
4703,12,0.2681760007854585,4.89413803298944,frequency
4704,3,0.23267097816572493,5.260179681694298,frequency
4705,3,0.23267097816572493,5.260179681694298,frequency
4706,2,0.2544080918148066,4.8893691073271945,frequency
4707,3,0.24340066322830278,4.885093353379655,frequency
4708,3,0.2617602014622791,5.662596786853843,frequency
4709,3,0.22103660274047543,5.631291582169121,frequency
4710,2,0.1881490135472888,6.416400366524953,frequency
4711,12,0.2873094498927015,5.745948517417605,frequency
4728,3,0.27033073801141794,5.869296892817123,frequency
4729,2,0.2637491316399053,5.706077483390343,frequency
4736,1,0.23576088642646106,5.410831984836906,frequency
4737,10,0.3574433574940443,4.232805127465814,frequency
4738,2,0.2504600150911426,5.405738587636351,frequency
4739,2,0.25321169020736356,5.540613057156535,frequency
4740,12,0.21172899823677443,6.909324244927767,frequency
4744,11,0.33826973240105673,4.989254876118756,frequency
4745,1,0.27428646106677673,5.1661103934352335,frequency
4746,11,0.39120252127567295,4.283306858797127,frequency
4747,10,0.38096240356740957,4.598147507928315,frequency
4748,10,0.34896693694374564,5.013239903117126,frequency
4749,10,0.22960757268104404,6.787803588299867,frequency
4750,1,0.2693526674690491,5.753239172895023,frequency
4751,1,0.3776499401405685,4.2059853590849405,frequency
4752,1,0.3158642820741496,5.0386292173355764,frequency
4753,1,0.24799844451974548,5.6802649921816375,frequency
4754,2,0.29597794195061966,5.299089069705473,frequency
4755,2,0.2651822606336093,5.614455255256239,frequency
4756,2,0.28922129244845035,5.264250878901806,frequency
4757,2,0.241559325880951,5.978616261403116,frequency
4758,2,0.23070132226487247,6.1486952296500235,frequency
4759,2,0.2128088214930411,6.271949173529583,frequency
4760,1,0.19905219691301618,6.33461887650632,frequency
4761,1,0.2377494193741728,6.026892347483135,frequency
4762,1,0.27072818664837583,5.620625392518676,frequency
4763,1,0.25822421419574065,5.31510689834039,frequency
4764,1,0.3315728102474146,4.8585684517398855,frequency
4767,1,0.2736038735976659,4.760634189497279,frequency
4769,1,0.2699037042371156,5.143353679549952,frequency
4770,1,0.34546819300887954,4.779580834718043,frequency
4771,1,0.4103280807023999,4.088627577463557,frequency
4772,1,0.31177322668293095,4.774182802024824,frequency
4773,1,0.2775453287303758,5.44057935742177,frequency
4774,1,0.4088107749721454,4.056560500007651,frequency
4775,1,0.2725826549450952,5.324013267423706,frequency
4776,9,0.21344734019057232,6.138334074322518,frequency
4777,2,0.1866607228334545,5.874532600870688,frequency
4778,2,0.17620701668454583,6.7314160045854665,frequency
4779,11,0.20310207267691685,7.41689771663,frequency
4780,11,0.185173991243127,8.655578576321844,frequency
4781,11,0.21503866749136125,7.703587668903996,frequency
4782,3,0.2326749096109627,7.529716093013478,frequency
4783,3,0.24341185780871594,8.114802390720845,frequency
4784,3,0.2577545330998528,6.444538785266309,frequency
4785,4,0.17872632723782184,7.396379356200003,frequency
4786,12,0.19476248790925713,7.7485046600237535,frequency
4787,12,0.19476248790925713,7.7485046600237535,frequency
4788,11,0.28112883721123516,5.796454274073321,frequency
4789,3,0.32308967447517156,5.307274946754027,frequency
4790,3,0.2276517724949633,6.7143164820387415,frequency
4791,11,0.21315100756386754,6.540854512186859,frequency
4792,12,0.22036210380869756,6.222913611145718,frequency
4793,3,0.2429694314937521,4.597322642070089,frequency
4795,2,0.2554535374001244,5.381614047887156,frequency
4796,2,0.24410068508173244,5.75712757833764,frequency
4797,2,0.24410068508173244,5.75712757833764,frequency
4798,2,0.3353032120425152,4.719777608106101,frequency
4799,2,0.3163636633876749,5.004682120588034,frequency
4800,1,0.3304702437236271,5.072513789241421,frequency
4816,3,0.20463591139707168,5.950746169802384,frequency
4824,1,0.23345771071077553,5.640961609827679,frequency
4825,12,0.2660582921421022,5.4063434706426055,frequency
4826,2,0.2124365453735667,6.4060601622077336,frequency
4831,11,0.2901612185484433,5.13572468039432,frequency
4832,10,0.24352281182014246,5.8480439142788425,frequency
4833,11,0.2696467985670654,4.586233472428741,frequency
4834,2,0.43865479197128804,3.4656017601912272,frequency
4835,2,0.26486769836689805,5.470384279536428,frequency
4836,10,0.2049328444167345,7.4503900088532795,frequency
4837,10,0.20439825671780226,7.108823692645416,frequency
4838,1,0.29827094212788036,4.863616370880562,frequency
4839,1,0.4170444957853983,3.799056794775789,frequency
4840,1,0.29692835319259886,4.865126887437361,frequency
4841,2,0.2886450678217592,5.260733396728052,frequency
4842,2,0.25268173853583487,5.799790878661654,frequency
4843,2,0.2648733291161555,5.894631103373297,frequency
4844,2,0.24431607854615578,6.498528271261819,frequency
4845,2,0.2648845913329164,5.884357531717956,frequency
4846,1,0.22888155243825858,6.115652373214907,frequency
4847,1,0.27818087555006776,5.744813263398546,frequency
4848,1,0.2382205896336184,6.30936488804302,frequency
4849,1,0.28201281827973423,5.559235045059566,frequency
4850,1,0.28201281827973423,5.559235045059566,frequency
4851,1,0.33008132787383154,4.830459492367219,frequency
4852,1,0.316181330928432,4.933965603270298,frequency
4857,1,0.2832829663626398,4.843544916392387,frequency
4858,1,0.3315728102474146,4.759364414589867,frequency
4859,1,0.2845047390560618,5.325536406299635,frequency
4860,3,0.2906495827585583,4.568500064303705,frequency
4861,3,0.2425675158030679,6.434547218404704,frequency
4862,1,0.41605810706278756,3.7328790544057027,frequency
4863,1,0.40923711796024387,3.877355299683583,frequency
4864,3,0.24396426520436554,6.355940892934106,frequency
4865,3,0.2031854795670535,7.086444733066297,frequency
4866,12,0.19380899051154937,7.4463735648564535,frequency
4867,2,0.18460447666940044,7.8433503298895,frequency
4868,12,0.26998355847045047,6.312265364375302,frequency
4869,12,0.2873843842086037,5.97373986973804,frequency
4870,1,0.3144026409267021,4.481761475747189,frequency
4871,12,0.23423378810013123,7.079603854633925,frequency
4872,3,0.1776668231737343,7.884434677344367,frequency
4873,12,0.18552391156690362,8.07401373445837,frequency
4874,9,0.15231874232277012,8.721335475592177,frequency
4875,3,0.256211744282368,6.165300687165352,frequency
4876,3,0.22045027875996293,7.608066642378,frequency
4877,3,0.2561660555209181,7.169081770241774,frequency
4878,1,0.19848611647971418,8.018229540918957,frequency
4879,3,0.1848524727282909,7.481696919278709,frequency
4880,2,0.20262165867032214,6.955543957502203,frequency
4881,12,0.26496532745219825,5.944109639695373,frequency
4882,12,0.2975220920854227,5.500020889900482,frequency
4884,2,0.33349414831493535,4.925714120647005,frequency
4885,2,0.33464964113798173,3.9214953450864463,frequency
4886,2,0.3366544239344474,4.474306283307048,frequency
4887,12,0.23026925104608473,6.040281728996085,frequency
4888,2,0.22097950450134785,5.969544149466263,frequency
4903,3,0.3478122068758956,4.529376767906682,frequency
4904,11,0.33551416160722775,3.9404080343858947,frequency
4910,11,0.23856315509911108,5.238210712823371,frequency
4911,12,0.44871157098796133,3.5086739849567143,frequency
4912,12,0.32656532190503457,4.486966591866324,frequency
4913,1,0.2486446928923848,5.337221755817578,frequency
4919,2,0.2653584708071398,5.086784323614433,frequency
4920,2,0.16805041907334753,7.069690082999562,frequency
4921,2,0.1876502866328374,7.024235838692103,frequency
4922,2,0.28230449195387436,6.250184195113967,frequency
4923,2,0.21147383402508177,5.53160609159785,frequency
4924,1,0.21344591322440043,6.615130953809615,frequency
4925,1,0.22147715646055302,6.820360696817405,frequency
4926,1,0.38498333121897355,4.038745431815578,frequency
4927,1,0.314329561017614,5.089798452983671,frequency
4928,1,0.3321341403000029,4.5156454967986805,frequency
4929,2,0.2857212714639728,5.1810217316641,frequency
4930,2,0.23160704385735356,5.426746965724423,frequency
4931,2,0.25440809181480656,5.863218154060019,frequency
4932,2,0.25395177779666855,5.9638446336672555,frequency
4933,2,0.26536977431828995,5.778129164145217,frequency
4934,2,0.221394153883759,5.963688248833114,frequency
4935,1,0.23822058963361845,6.309364888043018,frequency
4936,1,0.2670842134422937,6.2580461900602335,frequency
4937,2,0.26389716875181457,5.547119592864834,frequency
4938,1,0.3455804384838257,4.493345122009184,frequency
4939,1,0.316181330928432,4.933965603270298,frequency
4940,1,0.2585548268269983,5.132250129871638,frequency
4945,11,0.25352920270406165,4.661923903211133,frequency
4946,12,0.30622520808921105,4.482997369044741,frequency
4947,12,0.3065808246681132,4.592179172710532,frequency
4948,11,0.2538086936512185,4.777879485338277,frequency
4949,11,0.25408880150087043,5.132065326253247,frequency
4950,1,0.3746711857149379,3.3293173899304307,frequency
