hex_id,geometry,pred_peak_month,pred_peak_share,area_weight_km2,wind_peak_month,wind_peak_share,wind_profile_metric,circular_peak_month_difference,signed_peak_month_shift,peak_month_share_difference,abs_peak_month_share_difference
2917,"POLYGON ((3772154.4051716547 2908960.527137423, 3743287.315109631 2908960.5271367584, 3728853.7700790795 2933960.1604682417, 3743287.315110528 2958959.7938012863, 3772154.405172506 2958959.793801932, 3786587.9502030797 2933960.160469559, 3772154.4051716547 2908960.527137423))",12,0.1863530217721558,2165.0000000225527,12,0.4117322349843952,frequency,0,0,-0.22537921321223942,0.22537921321223942
2918,"POLYGON ((3772154.405172506 2958959.793801932, 3743287.315110528 2958959.7938012863, 3728853.770079986 2983959.4271325273, 3743287.3151113978 3008959.0604642984, 3772154.405173331 3008959.060464924, 3786587.9502038956 2983959.4271337963, 3772154.405172506 2958959.793801932))",12,0.334025046525794,2164.999999979262,12,0.3913245264743865,frequency,0,0,-0.05729947994859247,0.05729947994859247
2919,"POLYGON ((3772154.405173331 3008959.060464924, 3743287.3151113978 3008959.0604642984, 3728853.770080864 3033958.693795295, 3743287.3151122397 3058958.3271278, 3772154.4051741296 3058958.327128402, 3786587.950204686 3033958.693796522, 3772154.405173331 3008959.060464924))",2,0.4052101795247065,2165.0000000225527,1,0.2848188177514983,frequency,1,1,0.1203913617732082,0.1203913617732082
2920,"POLYGON ((3772154.4051741296 3058958.327128402, 3743287.3151122397 3058958.3271278, 3728853.770081713 3083957.9604585534, 3743287.3151130527 3108957.5937897973, 3772154.405174901 3108957.593790377, 3786587.95020545 3083957.9604597404, 3772154.4051741296 3058958.327128402))",2,0.3974640268793035,2164.999999979262,1,0.2600223396012696,frequency,1,1,0.1374416872780339,0.1374416872780339
2925,"POLYGON ((3772154.4051777045 3308954.6604354377, 3743287.3151160087 3308954.6604349376, 3728853.7700855033 3333954.293765556, 3743287.3151166723 3358953.927095566, 3772154.4051783327 3358953.9270960405, 3786587.950208857 3333954.293766518, 3772154.4051777045 3308954.6604354377))",1,0.2571991854753636,2165.0000000225527,2,0.2880444956683936,frequency,1,-1,-0.030845310193029996,0.030845310193029996
2992,"POLYGON ((3815455.0402532453 2283969.6937931185, 3786587.9501905763 2283969.693792292, 3772154.405159781 2308969.327127962, 3786587.95019163 2333968.9604633553, 3815455.0402542423 2333968.9604641697, 3829888.585285061 2308969.327129595, 3815455.0402532453 2283969.6937931185))",3,0.2986066258348137,2165.0000000225523,10,0.2580105263718076,frequency,5,5,0.040596099463006075,0.040596099463006075
2993,"POLYGON ((3815455.0402542423 2333968.9604641697, 3786587.95019163 2333968.9604633553, 3772154.4051608583 2358968.5937977843, 3786587.950192674 2383968.227132929, 3815455.04025523 2383968.2271337253, 3829888.585286026 2358968.5937993964, 3815455.0402542423 2333968.9604641697))",12,0.3885164307802892,2164.999999979262,12,0.310048848987814,frequency,0,0,0.0784675817924752,0.0784675817924752
2994,"POLYGON ((3815455.04025523 2383968.2271337253, 3786587.950192674 2383968.227132929, 3772154.405161925 2408967.8604681087, 3786587.9501937064 2433967.493802984, 3815455.0402562064 2433967.493803772, 3829888.58528698 2408967.860469692, 3815455.04025523 2383968.2271337253))",12,0.4124589549120354,2165.0000000225523,3,0.2182326620350508,frequency,3,-3,0.1942262928769846,0.1942262928769846
2995,"POLYGON ((3815455.0402562064 2433967.493803772, 3786587.9501937064 2433967.493802984, 3772154.405162979 2458967.127136918, 3786587.950194726 2483966.760472534, 3815455.040257171 2483966.7604733016, 3829888.585287923 2458967.1271384787, 3815455.0402562064 2433967.493803772))",4,0.2479262906391216,2165.0000000225527,4,0.2529805379809703,frequency,0,0,-0.0050542473418487,0.0050542473418487
2996,"POLYGON ((3815455.040257171 2483966.7604733016, 3786587.950194726 2483966.760472534, 3772154.4051640187 2508966.3938062126, 3786587.9501957307 2533966.027140554, 3815455.0402581207 2533966.0271413093, 3829888.585288853 2508966.39380774, 3815455.040257171 2483966.7604733016))",2,0.2187657659475874,2164.999999979262,4,0.2385631550991111,frequency,2,-2,-0.01979738915152371,0.01979738915152371
2997,"POLYGON ((3815455.0402581207 2533966.0271413093, 3786587.9501957307 2533966.027140554, 3772154.405165043 2558965.660473985, 3786587.9501967193 2583965.293809049, 3815455.0402590563 2583965.29380979, 3829888.585289768 2558965.660475473, 3815455.0402581207 2533966.0271413093))",1,0.3231002189151559,2165.0000000225527,1,0.2983367449136533,frequency,0,0,0.024763474001502583,0.024763474001502583
2998,"POLYGON ((3815455.0402590563 2583965.29380979, 3786587.9501967193 2583965.293809049, 3772154.4051660495 2608964.9271422215, 3786587.95019769 2633964.5604760116, 3815455.040259974 2633964.5604767324, 3829888.585290668 2608964.9271436725, 3815455.0402590563 2583965.29380979))",1,0.2835804821070966,2164.999999979262,12,0.2906495827585583,frequency,1,1,-0.007069100651461713,0.007069100651461713
2999,"POLYGON ((3815455.040259974 2633964.5604767324, 3786587.95019769 2633964.5604760116, 3772154.405167038 2658964.1938089253, 3786587.950198643 2683963.8271434405, 3815455.0402608733 2683963.8271441357, 3829888.585291551 2658964.1938103405, 3815455.040259974 2633964.5604767324))",4,0.3469016436970322,2165.0000000225527,12,0.3216208148141128,frequency,4,4,0.02528082888291938,0.02528082888291938
3000,"POLYGON ((3815455.0402608733 2683963.8271441357, 3786587.950198643 2683963.8271434405, 3772154.4051680053 2708963.4604760916, 3786587.950199575 2733963.093809333, 3815455.0402617548 2733963.0938100084, 3829888.585292416 2708963.460477474, 3815455.0402608733 2683963.8271441357))",2,0.2188992790809845,2164.999999979262,12,0.2781102708490683,frequency,2,2,-0.05921099176808381,0.05921099176808381
3001,"POLYGON ((3815455.0402617548 2733963.0938100084, 3786587.950199575 2733963.093809333, 3772154.4051689524 2758962.7271417268, 3786587.950200486 2783962.360475688, 3815455.040262616 2783962.3604763476, 3829888.585293262 2758962.727143068, 3815455.0402617548 2733963.0938100084))",1,0.3230526517707072,2165.0000000225527,1,0.2905986474992802,frequency,0,0,0.03245400427142697,0.03245400427142697
3002,"POLYGON ((3815455.040262616 2783962.3604763476, 3786587.950200486 2783962.360475688, 3772154.405169877 2808961.993807826, 3786587.950201374 2833961.627140507, 3815455.040263456 2833961.6271411516, 3829888.585294088 2808961.993809128, 3815455.040262616 2783962.3604763476))",2,0.200918771378244,2164.999999979262,2,0.2307115747623106,frequency,0,0,-0.02979280338406662,0.02979280338406662
3003,"POLYGON ((3815455.040263456 2833961.6271411516, 3786587.950201374 2833961.627140507, 3772154.405170778 2858961.260473384, 3786587.9502022387 2883960.8938057944, 3815455.040264273 2883960.89380642, 3829888.5852948925 2858961.2604746534, 3815455.040263456 2833961.6271411516))",5,0.309871153129456,2165.0000000225523,2,0.2880578145634867,frequency,3,3,0.021813338565969287,0.021813338565969287
3004,"POLYGON ((3815455.040264273 2883960.89380642, 3786587.9502022387 2883960.8938057944, 3772154.4051716547 2908960.527137423, 3786587.9502030797 2933960.160469559, 3815455.040265067 2933960.160470156, 3829888.5852956753 2908960.5271386486, 3815455.040264273 2883960.89380642))",10,0.2010839241319822,2164.999999979262,12,0.2418358725912901,frequency,2,-2,-0.04075194845930791,0.04075194845930791
3005,"POLYGON ((3815455.040265067 2933960.160470156, 3786587.9502030797 2933960.160469559, 3772154.405172506 2958959.793801932, 3786587.9502038956 2983959.4271337963, 3815455.040265838 2983959.4271343737, 3829888.5852964353 2958959.7938031177, 3815455.040265067 2933960.160470156))",2,0.273169329936259,2165.0000000225523,12,0.3241205385255907,frequency,2,2,-0.05095120858933172,0.05095120858933172
3006,"POLYGON ((3815455.040265838 2983959.4271343737, 3786587.9502038956 2983959.4271337963, 3772154.405173331 3008959.060464924, 3786587.950204686 3033958.693796522, 3815455.0402665855 3033958.6937970873, 3829888.5852971715 3008959.060466069, 3815455.040265838 2983959.4271343737))",12,0.3699246595077391,2164.999999979262,12,0.3404211745844134,frequency,0,0,0.029503484923325718,0.029503484923325718
3007,"POLYGON ((3815455.0402665855 3033958.6937970873, 3786587.950204686 3033958.693796522, 3772154.4051741296 3058958.327128402, 3786587.95020545 3083957.9604597404, 3815455.0402673064 3083957.960460279, 3829888.5852978844 3058958.327129511, 3815455.0402665855 3033958.6937970873))",10,0.5302021718755539,2165.0000000225523,1,0.2721853566210842,frequency,3,-3,0.2580168152544697,0.2580168152544697
3008,"POLYGON ((3815455.0402673064 3083957.960460279, 3786587.95020545 3083957.9604597404, 3772154.405174901 3108957.593790377, 3786587.9502061866 3133957.2271214575, 3815455.040268002 3133957.227121974, 3829888.585298572 3108957.5937914415, 3815455.0402673064 3083957.960460279))",2,0.4347594134081038,2164.999999979262,1,0.276083419056594,frequency,1,1,0.1586759943515098,0.1586759943515098
3080,"POLYGON ((3858755.675347689 2308969.327130348, 3829888.585285061 2308969.327129595, 3815455.0402542423 2333968.9604641697, 3829888.585286026 2358968.5937993964, 3858755.675348596 2358968.593800132, 3873189.22037944 2333968.9604656594, 3858755.675347689 2308969.327130348))",11,0.262451125986443,2164.999999979262,11,0.2035204678714436,frequency,0,0,0.058930658114999396,0.058930658114999396
3081,"POLYGON ((3858755.675348596 2358968.593800132, 3829888.585286026 2358968.5937993964, 3815455.04025523 2383968.2271337253, 3829888.58528698 2408967.860469692, 3858755.6753494944 2408967.860470417, 3873189.2203803146 2383968.227135189, 3858755.675348596 2358968.593800132))",1,0.3096214144692913,2165.0000000225527,11,0.2251908317539045,frequency,2,2,0.08443058271538681,0.08443058271538681
3082,"POLYGON ((3858755.6753494944 2408967.860470417, 3829888.58528698 2408967.860469692, 3815455.0402562064 2433967.493803772, 3829888.585287923 2458967.1271384787, 3858755.6753503815 2458967.127139185, 3873189.22038118 2433967.4938052082, 3858755.6753494944 2408967.860470417))",12,0.3451982164036937,2164.999999979262,10,0.2041611534005036,frequency,2,2,0.1410370630031901,0.1410370630031901
3083,"POLYGON ((3858755.6753503815 2458967.127139185, 3829888.585287923 2458967.1271384787, 3815455.040257171 2483966.7604733016, 3829888.585288853 2508966.39380774, 3858755.6753512565 2508966.39380843, 3873189.220382033 2483966.760474706, 3858755.6753503815 2458967.127139185))",4,0.2367338139314666,2165.0000000225527,2,0.2274317891621299,frequency,2,2,0.009302024769336725,0.009302024769336725
3084,"POLYGON ((3858755.6753512565 2508966.39380843, 3829888.585288853 2508966.39380774, 3815455.0402581207 2533966.0271413093, 3829888.585289768 2558965.660475473, 3858755.6753521184 2558965.6604761523, 3873189.220382874 2533966.027142685, 3858755.6753512565 2508966.39380843))",8,0.2302992167843608,2164.999999979262,1,0.2756619047652139,frequency,5,-5,-0.045362687980853106,0.045362687980853106
3085,"POLYGON ((3858755.6753521184 2558965.6604761523, 3829888.585289768 2558965.660475473, 3815455.0402590563 2583965.29380979, 3829888.585290668 2608964.9271436725, 3858755.675352965 2608964.927144341, 3873189.2203837014 2583965.2938111313, 3858755.6753521184 2558965.6604761523))",12,0.2259727577966496,2165.0000000225527,1,0.2929975307474752,frequency,1,-1,-0.0670247729508256,0.0670247729508256
3086,"POLYGON ((3858755.675352965 2608964.927144341, 3829888.585290668 2608964.9271436725, 3815455.040259974 2633964.5604767324, 3829888.585291551 2658964.1938103405, 3858755.6753537958 2658964.19381099, 3873189.220384514 2633964.5604780456, 3858755.675352965 2608964.927144341))",1,0.219061677780269,2164.999999979262,12,0.3522101673829193,frequency,1,1,-0.13314848960265033,0.13314848960265033
3087,"POLYGON ((3858755.6753537958 2658964.19381099, 3829888.585291551 2658964.1938103405, 3815455.0402608733 2683963.8271441357, 3829888.585292416 2708963.460477474, 3858755.6753546093 2708963.4604781084, 3873189.2203853102 2683963.827145421, 3858755.6753537958 2658964.19381099))",2,0.2163533051318103,2165.0000000225527,12,0.2542304001510201,frequency,2,2,-0.0378770950192098,0.0378770950192098
3088,"POLYGON ((3858755.6753546093 2708963.4604781084, 3829888.585292416 2708963.460477474, 3815455.0402617548 2733963.0938100084, 3829888.585293262 2758962.727143068, 3858755.6753554046 2758962.7271436807, 3873189.22038609 2733963.09381126, 3858755.6753546093 2708963.4604781084))",10,0.2405793298799475,2164.9999999792417,12,0.254833063515758,frequency,2,-2,-0.014253733635810506,0.014253733635810506
3089,"POLYGON ((3858755.6753554046 2758962.7271436807, 3829888.585293262 2758962.727143068, 3815455.040262616 2783962.3604763476, 3829888.585294088 2808961.993809128, 3858755.6753561813 2808961.993809722, 3873189.220386851 2783962.3604775583, 3858755.6753554046 2758962.7271436807))",2,0.2266418423009832,2165.0000000225723,12,0.268518544159552,frequency,2,2,-0.041876701858568816,0.041876701858568816
3090,"POLYGON ((3858755.6753561813 2808961.993809722, 3829888.585294088 2808961.993809128, 3815455.040263456 2833961.6271411516, 3829888.5852948925 2858961.2604746534, 3858755.675356938 2858961.2604752313, 3873189.220387594 2833961.627142323, 3858755.6753561813 2808961.993809722))",10,0.2929119538557627,2165.0000000225527,12,0.3084452598901989,frequency,2,-2,-0.0155333060344362,0.0155333060344362
3091,"POLYGON ((3858755.675356938 2858961.2604752313, 3829888.5852948925 2858961.2604746534, 3815455.040264273 2883960.89380642, 3829888.5852956753 2908960.5271386486, 3858755.6753576742 2908960.527139213, 3873189.2203883165 2883960.8938075583, 3858755.675356938 2858961.2604752313))",7,0.2182079662198842,2164.999999979262,2,0.2645875895554717,frequency,5,5,-0.04637962333558748,0.04637962333558748
3092,"POLYGON ((3858755.6753576742 2908960.527139213, 3829888.5852956753 2908960.5271386486, 3815455.040265067 2933960.160470156, 3829888.5852964353 2958959.7938031177, 3858755.675358389 2958959.7938036653, 3873189.2203890188 2933960.1604712615, 3858755.6753576742 2908960.527139213))",10,0.236667307751177,2165.0000000225527,12,0.2778176044505063,frequency,2,-2,-0.04115029669932929,0.04115029669932929
3093,"POLYGON ((3858755.675358389 2958959.7938036653, 3829888.5852964353 2958959.7938031177, 3815455.040265838 2983959.4271343737, 3829888.5852971715 3008959.060466069, 3858755.6753590815 3008959.060466596, 3873189.2203897005 2983959.4271354475, 3858755.675358389 2958959.7938036653))",1,0.3035505654762283,2164.999999979262,12,0.2913059234182218,frequency,1,1,0.01224464205800646,0.01224464205800646
3167,"POLYGON ((3902056.310441201 2283969.6937953224, 3873189.220378557 2283969.6937946356, 3858755.675347689 2308969.327130348, 3873189.22037944 2333968.9604656594, 3902056.3104420276 2333968.9604663393, 3916489.8554729195 2308969.3271317133, 3902056.310441201 2283969.6937953224))",8,0.2314910309851468,2165.0000000225523,3,0.2584367925612635,frequency,5,5,-0.026945761576116695,0.026945761576116695
3168,"POLYGON ((3902056.3104420276 2333968.9604663393, 3873189.22037944 2333968.9604656594, 3858755.675348596 2358968.593800132, 3873189.2203803146 2383968.227135189, 3902056.3104428453 2383968.2271358566, 3916489.8554737135 2358968.5938014775, 3902056.3104420276 2333968.9604663393))",12,0.4278286194109583,2164.999999979262,3,0.2417369585151494,frequency,3,-3,0.1860916608958089,0.1860916608958089
3169,"POLYGON ((3902056.3104428453 2383968.2271358566, 3873189.2203803146 2383968.227135189, 3858755.6753494944 2408967.860470417, 3873189.22038118 2433967.4938052082, 3902056.310443654 2433967.4938058606, 3916489.8554744995 2408967.860471736, 3902056.3104428453 2383968.2271358566))",10,0.350715423776999,2165.0000000225523,2,0.2810341555194296,frequency,4,-4,0.06968126825756937,0.06968126825756937
3170,"POLYGON ((3902056.310443654 2433967.4938058606, 3873189.22038118 2433967.4938052082, 3858755.6753503815 2458967.127139185, 3873189.220382033 2483966.760474706, 3902056.310444453 2483966.7604753496, 3916489.8554752753 2458967.127140478, 3902056.310443654 2433967.4938058606))",12,0.223012695439305,2165.0000000225527,10,0.2302580414590331,frequency,2,2,-0.007245346019728122,0.007245346019728122
3171,"POLYGON ((3902056.310444453 2483966.7604753496, 3873189.220382033 2483966.760474706, 3858755.6753512565 2508966.39380843, 3873189.220382874 2533966.027142685, 3902056.31044524 2533966.027143315, 3916489.855476041 2508966.3938097013, 3902056.310444453 2483966.7604753496))",12,0.276675311504415,2164.999999979262,12,0.2650060610132511,frequency,0,0,0.011669250491163907,0.011669250491163907
3172,"POLYGON ((3902056.31044524 2533966.027143315, 3873189.220382874 2533966.027142685, 3858755.6753521184 2558965.6604761523, 3873189.2203837014 2583965.2938111313, 3902056.310446013 2583965.293811747, 3916489.855476794 2558965.6604773877, 3902056.31044524 2533966.027143315))",4,0.2079572621208928,2165.0000000225527,12,0.3621489748525071,frequency,4,4,-0.15419171273161428,0.15419171273161428
